Date,Workout,Result,Prescribed,Pukie,Work performed,Work time,Formatted Result,Notes,Description
2016-07-01,"3 RFT: 400 m, Deadlifts, and Sit-up (medicine ball)s",590000,true,false,56822,590000,9 mins 50 secs,"","3 rounds of:
Run, 400 m
11 Deadlifts, 225 lbs
21 Sit-up (medicine ball)s, 20 lbs"
2016-07-01,Push Press 4-4-4-4,1270.058636,true,false,5561,,"2800 lbs | 175 lbs, 175 lbs, 175 lbs, and 175 lbs","","Sets
4 Push Press | 175 lbs
4 Push Press | 175 lbs
4 Push Press | 175 lbs
4 Push Press | 175 lbs"
2016-06-29,"AMRAP 9 mins: Deadlifts, Hang Power Cleans, Shoulder-to-Overheads, and V-ups",6.75,true,false,46640,540000,6 rounds + 7 Deadlifts + 5 Hang Power Cleans + 3 Shoulder-to-Overheads | 195 reps,"","9:00 AMRAP:
7 Deadlifts, 135 lbs
5 Hang Power Cleans, 135 lbs
3 Shoulder-to-Overheads, 135 lbs
15 V-ups"
2016-06-29,Back Squat 4-4-4-4,1814.36948,true,false,11384,,"4000 lbs | 250 lbs, 250 lbs, 250 lbs, and 250 lbs","","Sets
4 Back Squats | 250 lbs
4 Back Squats | 250 lbs
4 Back Squats | 250 lbs
4 Back Squats | 250 lbs"
2016-06-17,Back Squat 4x6,2449.398798,true,false,15985,,"5400 lbs | 225 lbs, 225 lbs, 225 lbs, and 225 lbs","","Sets
6 Back Squats | 225 lbs
6 Back Squats | 225 lbs
6 Back Squats | 225 lbs
6 Back Squats | 225 lbs"
2016-06-16,Push Press 6-6-6-6,1632.932532,true,false,7150,,"3600 lbs | 150 lbs, 150 lbs, 150 lbs, and 150 lbs","","Sets
6 Push Press | 150 lbs
6 Push Press | 150 lbs
6 Push Press | 150 lbs
6 Push Press | 150 lbs"
2016-06-16,CrossFit Games Open 12.1,101,true,false,64068,420000,101 reps,"","AMReps in 7 mins:
Burpee | 101 reps"
2016-06-15,"Chipper: Double Unders, Wall Balls, Hollow Rocks, and 38 more",900000,true,false,58639,900000,15 mins,"","25 Double Unders
10 Wall Balls, 20 lbs
10 Hollow Rocks
10 Kettlebell Swings, 53 lbs
10 Single Arm Kettlebell Overhead Walking Lunges, 53 lbs
25 Double Unders
9 Wall Balls, 20 lbs
9 Hollow Rocks
9 Kettlebell Swings, 53 lbs
9 Single Arm Kettlebell Overhead Walking Lunges, 53 lbs
25 Double Unders
8 Wall Balls, 20 lbs
8 Hollow Rocks
8 Kettlebell Swings, 53 lbs
8 Single Arm Kettlebell Overhead Walking Lunges, 53 lbs
25 Double Unders
7 Wall Balls, 20 lbs
7 Hollow Rocks
7 Kettlebell Swings, 53 lbs
7 Single Arm Kettlebell Overhead Walking Lunges, 53 lbs
25 Double Unders
6 Wall Balls, 20 lbs
6 Hollow Rocks
6 Kettlebell Swings, 53 lbs
6 Single Arm Kettlebell Overhead Walking Lunges, 53 lbs
25 Double Unders
5 Wall Balls, 20 lbs
5 Hollow Rocks
5 Kettlebell Swings, 53 lbs
5 Single Arm Kettlebell Overhead Walking Lunges, 53 lbs
25 Double Unders
4 Wall Balls, 20 lbs
4 Hollow Rocks
4 Kettlebell Swings, 53 lbs
4 Single Arm Kettlebell Overhead Walking Lunges, 53 lbs
25 Double Unders
3 Wall Balls, 20 lbs
3 Hollow Rocks
3 Kettlebell Swings, 53 lbs
3 Single Arm Kettlebell Overhead Walking Lunges, 53 lbs
10 Double Unders"
2016-06-14,Front Squat 5-5-5-5,1632.932532,true,false,11685,,"3600 lbs | 155 lbs, 175 lbs, 185 lbs, and 205 lbs","","Sets
5 Front Squats | 155 lbs
5 Front Squats | 175 lbs
5 Front Squats | 185 lbs
5 Front Squats | 205 lbs"
2016-06-10,Filthy Fifty,865000,false,false,69099,865000,14 mins 25 secs,,"25 Box Jumps, 24 in
25 Pull Up (Jumping)s
25 Kettlebell Swings, 35 lbs
25 Walking Lunges
25 Knees To Elbows
25 Push Press, 45 lbs
25 Back Extensions
25 Wall Balls, 20 lbs
25 Burpees
25 Double Unders"
2016-06-10,Back Squat 3-3-1-1-1-1,1088.621688,true,false,6933,,"2400 lbs | 185 lbs, 225 lbs, 275 lbs, 285 lbs, 295 lbs, and 315 lbs",attempted 320,"Sets
3 Back Squats | 185 lbs
3 Back Squats | 225 lbs
1 Back Squat | 275 lbs
1 Back Squat | 285 lbs
1 Back Squat | 295 lbs
1 Back Squat | 315 lbs"
2016-06-08,"FT: Toes-to-bars, Sumo Deadlift High-pulls, Toes-to-bars, and Hang Squat Cleans",566000,true,false,39583,566000,9 mins 26 secs,"","40 Toes-to-bars
40 Sumo Deadlift High-pulls, 95 lbs
20 Toes-to-bars
20 Hang Squat Cleans, 95 lbs"
2016-06-08,Push Press 3-3-1-1-1-1-1-1,925.3284348,true,false,4051,,"2040 lbs | 145 lbs, 155 lbs, 165 lbs, 175 lbs, 185 lbs, 195 lbs, 205 lbs, and 215 lbs","","Sets
3 Push Press | 145 lbs
3 Push Press | 155 lbs
1 Push Press | 165 lbs
1 Push Press | 175 lbs
1 Push Press | 185 lbs
1 Push Press | 195 lbs
1 Push Press | 205 lbs
1 Push Press | 215 lbs"
2016-06-07,Push Press : 1 Rep Max,97.52235955,true,false,427,,215 lbs | 215 lbs,"","Sets
1 Push Press | 215 lbs"
2016-06-06,"5 RFT: 200 m, One Arm Dumbbell Snatch (Alternating)s, and Push-ups",895000,true,false,63931,895000,14 mins 55 secs,"","5 rounds of:
Run, 200 m
12 One Arm Dumbbell Snatch (Alternating)s, 65 lbs
18 Push-ups"
2016-06-06,Squat Clean 2-2-2-2-2,821.0021897,true,false,12087,,"1810 lbs | 155 lbs, 165 lbs, 185 lbs, 195 lbs, and 205 lbs","","Sets
2 Squat Cleans | 155 lbs
2 Squat Cleans | 165 lbs
2 Squat Cleans | 185 lbs
2 Squat Cleans | 195 lbs
2 Squat Cleans | 205 lbs"
2016-06-03,Overhead Squat 185-195,344.7302012,true,false,2410,,760 lbs | 185 lbs and 195 lbs,"","Sets
2 Overhead Squats | 185 lbs
2 Overhead Squats | 195 lbs"
2016-05-31,Row 2000 m at 70%,457000,true,false,79107,457000,7 mins 37 secs,"","Intervals : at 80%
Row, 2000 m | 7:37"
2016-05-31,Overhead Squat 2-2-1-6,786.98276195,true,false,5981,,"1735 lbs | 185 lbs, 185 lbs, 185 lbs, and 135 lbs","","Sets
2 Overhead Squats | 185 lbs
2 Overhead Squats | 185 lbs
1 Overhead Squat | 185 lbs
6 Overhead Squats | 135 lbs"
2016-05-30,Murph,2855000,true,false,283559,2855000,47 mins 35 secs,,"Run, 1 mi
100 Pull-ups
200 Push-ups
300 Air Squats
Run, 1 mi"
2016-05-27,"FT: Hang Power Cleans, Knees To Elbows, Hang Power Cleans, and 14 more",881000,true,false,42930,881000,14 mins 41 secs,"","7 Hang Power Cleans, 95 lbs
10 Knees To Elbows
7 Hang Power Cleans, 95 lbs
10 Knees To Elbows
7 Hang Power Cleans, 95 lbs
10 Knees To Elbows
7 Hang Power Cleans, 95 lbs
10 Knees To Elbows
100 Double Unders
7 Hang Power Cleans, 95 lbs
10 Knees To Elbows
7 Hang Power Cleans, 95 lbs
10 Knees To Elbows
7 Hang Power Cleans, 95 lbs
10 Knees To Elbows
7 Hang Power Cleans, 95 lbs
10 Knees To Elbows"
2016-05-27,Strict Press 3-3-2,471.7360648,true,false,2065,,"1040 lbs | 130 lbs, 130 lbs, and 130 lbs","","Sets
3 Strict Press | 130 lbs
3 Strict Press | 130 lbs
2 Strict Press | 130 lbs"
2016-05-26,"4 RFT: 400 m, Bar Muscle-ups, and Overhead Squats",948000,true,false,58938,948000,15 mins 48 secs,"","4 rounds of:
Run, 400 m
3 Bar Muscle-ups
Overhead Squat, 135 lbs"
2016-05-26,Deadlift 5-5-5-5-3-1-3-3,3628.73896,true,false,22016,,"8000 lbs | 135 lbs, 185 lbs, 225 lbs, 275 lbs, 325 lbs, 325 lbs, 325 lbs, and 325 lbs","","Sets
5 Deadlifts | 135 lbs
5 Deadlifts | 185 lbs
5 Deadlifts | 225 lbs
5 Deadlifts | 275 lbs
3 Deadlifts | 325 lbs
3 Deadlifts | 325 lbs
3 Deadlifts | 325 lbs
3 Deadlifts | 325 lbs"
2016-05-26,AMRAP 7 mins: Clusters and Burpee Over Bars,3.05,true,false,19030,420000,3 rounds + Cluster | 61 reps,"","7:00 AMRAP:
10 Clusters, 95 lbs
10 Burpee Over Bars"
2016-05-23,CrossFit Games Open 12.1,103,true,false,65336,420000,103 reps,,"AMReps in 7 mins:
Burpee | 103 reps"
2016-05-22,"AMRAP 4 mins: Deadlifts, Hang Power Cleans, and Shoulder-to-Overheads",4.19,true,false,28374,240000,4 rounds + 4 Deadlifts | 64 reps,"","4:00 AMRAP:
7 Deadlifts, 135 lbs
5 Hang Power Cleans, 135 lbs
3 Shoulder-to-Overheads, 135 lbs"
2016-05-16,"Chipper: 400 m, Sit-ups, Deadlifts, and 17 more",1770000,true,false,186584,1770000,29 mins 30 secs,"","Run, 400 m
40 Sit-ups
7 Deadlifts, 275 lbs
Run, 400 m
40 Sit-ups
7 Deadlifts, 275 lbs
Run, 400 m
40 Sit-ups
7 Deadlifts, 275 lbs
30 Burpees
40 Air Squats
7 Handstand Push-ups
Run, 400 m
40 Air Squats
7 Handstand Push-ups
Run, 400 m
40 Air Squats
7 Handstand Push-ups
Run, 400 m
30 Burpees"
2016-05-15,"AMRAP 16 mins: Bar Muscle-ups, Handstand Push-ups, and Dumbbell Snatches",7.667,true,false,76548,960000,7 rounds + 2 Bar Muscle-ups + 6 Handstand Push-ups | 148 reps,"","16:00 AMRAP:
2 Bar Muscle-ups
6 Handstand Push-ups
12 Dumbbell Snatches, 53 lbs"
2016-05-14,Run 5 km TT,1560000,true,false,106076,1560000,26 mins,farmers run with obstacles,"Intervals
Run, 5 km | 26:00"
2016-05-13,Strict Press 5-5-5-5,1043.262451,true,false,4568,,"2300 lbs | 115 lbs, 115 lbs, 115 lbs, and 115 lbs","","Sets
5 Strict Press | 115 lbs
5 Strict Press | 115 lbs
5 Strict Press | 115 lbs
5 Strict Press | 115 lbs"
2016-05-13,"2 RFT: Medicine Ball Runs, Wall Balls, Farmer Carries, and Sit-up (medicine ball)s",507000,true,false,15500,507000,8 mins 27 secs,"","2 rounds of:
Medicine Ball Run, 20 lbs, 200 m
20 Wall Balls, 20 lbs
Farmer Carry, 140 lbs, 200 ft
20 Sit-up (medicine ball)s, 20 lbs"
2016-05-13,Squat Snatch 10-8-3,1349.43730075,true,false,24484,,"2975 lbs | 135 lbs, 145 lbs, and 155 lbs","","Sets
10 Squat Snatches | 135 lbs
8 Squat Snatches | 145 lbs
3 Squat Snatches | 155 lbs"
2016-05-09,"FT: Thrusters, Kettlebell Swings, 800 m, and 2 more",627000,true,false,62972,627000,10 mins 27 secs,,"20 Thrusters, 95 lbs
20 Kettlebell Swings, 53 lbs
Run, 800 m
20 Kettlebell Swings, 53 lbs
20 Thrusters, 95 lbs"
2016-04-30,"AMRAP 21 mins: Thrusters, Pull-ups, Toes-to-bars, and 5 more",1.218,true,false,103219,1260000,1 round + 23 Pull-ups + 31 Box Jumps,"","21:00 AMRAP:
21 Thrusters, 95 lbs
31 Pull-ups
21 Toes-to-bars
31 Box Jumps, 24 in
31 Push-ups
Row, 310 m
21 Burpees
11 Dumbbell Snatches, 85 lbs"
2016-04-29,Strict Press 5-3-1-1,498.951607,true,false,2185,,"1100 lbs | 95 lbs, 115 lbs, 135 lbs, and 145 lbs","","Sets
5 Strict Press | 95 lbs
3 Strict Press | 115 lbs
1 Strict Press | 135 lbs
1 Strict Press | 145 lbs"
2016-04-29,"AMRAP 15 mins: 200 m, Ring Dips, Double Unders, and Burpee To Plates",3.9,true,false,59893,900000,3 rounds + 200 m + 15 Ring Dips + 40 Double Unders + 9 Burpee To Plates,"","15:00 AMRAP:
Run, 200 m
15 Ring Dips
40 Double Unders
15 Burpee To Plates"
2016-04-28,"3 RFT: 400 m, Toes-to-bars, and Burpee Box Jump Overs",1140000,true,false,42292,1140000,19 mins,"","3 rounds of:
Run, 400 m
25 Toes-to-bars
15 Burpee Box Jump Overs, 24 in"
2016-04-27,Front Squat : 1 Rep Max,120.20197805,true,false,739,,265 lbs | 265 lbs,"","Sets
1 Front Squat | 265 lbs"
2016-04-27,Front Squat 5-5-3-2-1-1-1,1292.7382545,true,false,9807,,"2850 lbs | 95 lbs, 135 lbs, 185 lbs, 205 lbs, 225 lbs, 245 lbs, and 265 lbs","","Sets
5 Front Squats | 95 lbs
5 Front Squats | 135 lbs
3 Front Squats | 185 lbs
2 Front Squats | 205 lbs
1 Front Squat | 225 lbs
1 Front Squat | 245 lbs
1 Front Squat | 265 lbs"
2016-04-25,"FT: Power Cleans, Front Squats, and Handstand Push-ups",504000,true,false,49647,504000,8 mins 24 secs,"","40 Power Cleans, 115 lbs
30 Front Squats, 115 lbs
20 Handstand Push-ups"
2016-04-25,Pull-ups : Max Set,28,true,false,9667,,28 reps,"","Sets
Pull-up | 28 reps"
2016-04-23,"""FGB Style"" - Row Calories, Kettlebell Swings, Box Jump (24 In.)s, and 2 more",347,true,false,130003,900000,"347 reps | 107, 117, and 123 reps","","3 rounds, 1 min per station:
Row Calories
Kettlebell Swing, 53 lbs
Box Jump (24 In.)
Sit-up
Wall Ball, 20 lbs"
2016-04-22,Hang Squat Clean 135-155-185-205-215,19.05087954,true,false,5879,,"42 lbs | 3 lbs, 3 lbs, 3 lbs, 3 lbs, and 2 lbs",need to work on pushing knees out. bad right knee coming in,"Sets
3 Hang Squat Cleans, 135 lbs | 3 lbs
3 Hang Squat Cleans, 155 lbs | 3 lbs
3 Hang Squat Cleans, 185 lbs | 3 lbs
3 Hang Squat Cleans, 205 lbs | 3 lbs
3 Hang Squat Cleans, 215 lbs | 2 lbs"
2016-04-22,"8 RFT: 100 m, Shoulder-to-Overheads, and Burpees",600000,true,false,48743,600000,10 mins,"burpees were 5 reps every 2,4,6,8 mins. ","8 rounds of:
Run, 100 m
8 Shoulder-to-Overheads, 115 lbs
2 Burpees"
2016-04-21,EMOM 5 Thrusters,100,true,false,67411,1800000,100 reps,,"AMReps in 30 mins:
25 Thrusters, 75 lbs | 25 reps
25 Thrusters, 95 lbs | 25 reps
25 Thrusters, 115 lbs | 25 reps
25 Thrusters, 135 lbs | 25 reps
25 Thrusters, 155 lbs
25 Thrusters, 175 lbs"
2016-04-21,Run 1.5 mi TT,785000,true,false,47145,785000,13 mins 5 secs,"","Intervals
Run, 1.5 mi | 13:05"
2016-04-20,FT: Ring Rows and Double Unders,910000,true,false,28500,910000,15 mins 10 secs,25 du on every broken set of ring rows,"100 Ring Rows
300 Double Unders"
2016-04-19,Taylor,919000,true,false,47953,919000,15 mins 19 secs,bar muscle ups. no rings.  no vest,"4 rounds of:
Run, 400 m
5 Burpee Muscle Ups"
2016-04-18,"""Tabata"" - Strict Press and Bent Over Barbell Rows : 8 x 20 secs / 10 secs",127,true,false,7001,480000,127 reps | 47 + 80,"","Tabata Strict Press, 75 lbs | 8,6,6,6,5,6,5,5
Tabata Bent Over Barbell Row, 75 lbs | 12,12,12,10,7,8,8,11"
2016-04-18,"2 RFT: 800 m, Overhead Walking Lunges, and Push-ups",853000,true,false,67913,853000,14 mins 13 secs,"","2 rounds of:
Run, 800 m
Overhead Walking Lunge, 75 lbs, 50 m
25 Push-ups"
2016-04-10,"AMRAP 3 mins w/ Buy-in: Wall Walks, Sumo Deadlifts, and Lateral Burpee (Over Barbell)s",32.0,true,false,31510,180000,32 rounds,"","3 mins:
5 Wall Walks
20 Sumo Deadlifts, 185 lbs
then in the remaining time, AMRAP of:
1 Lateral Burpee (Over Barbell)"
2016-04-09,Overhead Squat : 1 Rep Max,97.52235955,true,false,652,,215 lbs | 215 lbs,"","Sets
1 Overhead Squat | 215 lbs"
2016-04-09,Bench Press : 1 Rep Max,92.98643585,true,false,407,,205 lbs | 205 lbs,"","Sets
1 Bench Press | 205 lbs"
2016-04-09,Squat Clean : 1 Rep Max,111.13013065,true,false,1506,,245 lbs | 245 lbs,"","Sets
1 Squat Clean | 245 lbs"
2016-04-06,"AMRAP 9 mins: Air Squats, Push-ups, and Power Cleans",7.0,true,false,79007,540000,7 rounds | 189 reps,"1 more min buyout max burpees over bar, 18","9:00 AMRAP:
12 Air Squats
9 Push-ups
6 Power Cleans, 115 lbs"
2016-04-04,Run 1 mi TT,395000,true,false,55171,395000,6 mins 35 secs,"","Intervals
Run, 1 mi | 6:35"
2016-03-30,"Chipper: Airdyne (Calories)s, Db Snatch Alternating Arms, Pull-ups, and 5 more",1277000,true,false,75860,1277000,21 mins 17 secs,"","25 Airdyne (Calories)s
35 Db Snatch Alternating Arms, 53 lbs
35 Pull-ups
35 Push-ups
60 Sit-ups
Row, 500 m
35 Front Squats, 135 lbs
35 Burpee To Plates"
2016-03-29,"5 RFT: 200 m, Wall Balls, and Pull-ups",799000,true,false,85642,799000,13 mins 19 secs,"","5 rounds of:
Run, 200 m
15 Wall Balls, 20 lbs
15 Pull-ups"
2016-03-28,CrossFit Games Open 14.5 / 16.5,994000,true,false,106409,994000,16 mins 34 secs,,"21-18-15-12-9-6-3 reps of:
Thruster, 95 lbs
Burpee (Bar Facing)"
2016-03-26,Bench Press 1-1-1,272.155422,true,false,1192,,"600 lbs | 195 lbs, 200 lbs, and 205 lbs","","Sets
1 Bench Press | 195 lbs
1 Bench Press | 200 lbs
1 Bench Press | 205 lbs"
2016-03-26,Every 4 mins for 8 mins: Med Ball Runs,2.0,false,false,0,480000,2.0 rounds,"","Every 4 mins for 8 mins:
7 Med Ball Runs, 20 lbs"
2016-03-24,CrossFit Games Open 14.5 / 16.5,1012000,true,false,106409,1012000,16 mins 52 secs,,"21-18-15-12-9-6-3 reps of:
Thruster, 95 lbs
Burpee (Bar Facing)"
2016-03-23,Bench Press 5-3-1-1-1,827.80607525,true,false,3624,,"1825 lbs | 155 lbs, 165 lbs, 175 lbs, 185 lbs, and 195 lbs","","Sets
5 Bench Press | 155 lbs
3 Bench Press | 165 lbs
1 Bench Press | 175 lbs
1 Bench Press | 185 lbs
1 Bench Press | 195 lbs"
2016-03-23,Every 1 min for 8 mins: Squat Snatch,1052.3342984,true,false,19108,480000,2320 lbs,"","Every 1 min for 8 mins:
2 Squat Snatches | 145 lbs
2 Squat Snatches | 145 lbs
2 Squat Snatches | 145 lbs
2 Squat Snatches | 145 lbs
2 Squat Snatches | 145 lbs
2 Squat Snatches | 145 lbs
2 Squat Snatches | 145 lbs
2 Squat Snatches | 145 lbs"
2016-03-22,FT: Rows,468000,true,false,78078,468000,7 mins 48 secs,"1:57 500m split
137 cal","Row, 2000 m"
2016-03-21,Front Squat 3-3-3-3-3-3,1224.699399,true,false,9656,,"2700 lbs | 95 lbs, 115 lbs, 135 lbs, 165 lbs, 185 lbs, and 205 lbs","","Sets
3 Front Squats | 95 lbs
3 Front Squats | 115 lbs
3 Front Squats | 135 lbs
3 Front Squats | 165 lbs
3 Front Squats | 185 lbs
3 Front Squats | 205 lbs"
2016-03-21,"AMRAP 13 mins: Kettlebell Clean & Jerks, Push-ups, and Double Unders",8.0,true,false,46582,780000,8 rounds | 288 reps,"","13:00 AMRAP:
6 Kettlebell Clean & Jerks, 53 lbs
10 Push-ups
20 Double Unders"
2016-03-18,CrossFit Games Open 16.4 / 17.4,184,true,false,60987,780000,184 reps,,"AMReps in 13 mins:
55 Deadlifts, 225 lbs | 55 reps
55 Wall Balls, 20 lbs, 10 ft | 55 reps
55 Row Calories | 55 reps
55 Handstand Push-ups | 19 reps"
2016-03-16,Strict Press 3-3-3-3-3,823.27015155,true,false,3605,,"1815 lbs | 95 lbs, 115 lbs, 125 lbs, 135 lbs, and 135 lbs","","Sets
3 Strict Press | 95 lbs
3 Strict Press | 115 lbs
3 Strict Press | 125 lbs
3 Strict Press | 135 lbs
3 Strict Press | 135 lbs"
